2,2,3,2,1,55.8056370675333,4.59099505767481,157.474949880498,48.0496381343468,9
2,2,3,6.5,2,49.4174981342923,5.42953722021535,123.977292883682,29.0885145668557,9
2,2,4,2.5,1,50.6198042693566,3.81124418100714,142.001504444311,43.9934273109145,9
2,2,4,7,2,52.9128920165303,5.73808500580772,138.646240219319,37.6428165635363,9
2,3,1,2.5,1,55.6541864382295,5.91963826888496,150.887606367097,47.8252683189263,8
2,3,1,6.5,2,56.3038534034079,5.86374852958942,168.234586277908,41.6461068704036,8
2,3,2,2,1,65.6654917079138,6.18065223779606,180.807804145933,45.1603462695165,9
2,3,2,6.5,2,51.6692263066991,7.24513192972902,147.493071330388,46.7124135667412,9
2,3,3,2,1,54.0575348290828,5.75624310573712,160.929829165849,50.4525007979142,9
2,3,3,6.5,2,49.0731142714328,5.40311320469483,118.243733039782,35.7224450375892,9
2,3,4,2,1,65.4304727316668,6.23844709406405,190.91660882884,45.6207388693779,9
2,3,4,6.5,2,52.6845322214211,7.03078153971165,155.979449212782,40.7235311205815,9
2,4,1,2.5,1,58.3085851398924,5.54836929792515,142.103934495959,47.327992548731,9
2,4,1,7,2,42.2668674897662,5.07217474708472,86.8110366025835,33.0110629128347,9
2,4,2,2,1,64.6200048544463,6.8938845570525,163.296535282448,57.0172301271879,8
2,4,2,6,2,46.3242940119628,6.55643544376451,123.586568329496,38.0255326682899,8
2,4,3,2,1,64.571848224636,6.96775677458761,162.445313040416,51.7301724518669,8
2,4,3,6,2,46.5761056599184,6.13635964758426,157.205250527974,46.010821910951,8
2,4,4,2,1,57.5247393606795,6.17197189647423,136.168635700802,48.9852127458363,8
2,4,4,6,2,47.3325559116494,7.61436851449194,136.905931049775,41.8738008846769,8
2,5,1,1.5,1,57.787230487495,5.15669389279871,187.129125767187,48.1305591063169,7
2,5,1,5,2,41.7733596789724,5.59267966871312,144.940052394171,34.6768729348888,7
2,5,2,2,1,61.4747452780968,5.04601502674728,167.331558870867,53.0150556745159,8
2,5,2,6,2,52.9286221616414,5.5073717705917,109.330014436995,41.6652502387487,8
2,5,3,1.5,1,55.3570516792454,6.42402566787823,196.41712374948,58.7103463032355,8
2,5,3,5.5,2,45.6372364166574,4.87490593290101,105.764309094371,41.4273939867053,8
2,5,4,2,1,57.6882245530527,6.03011307077721,164.205669719126,50.0959322975036,8
2,5,4,6,2,44.7494970933212,6.83385784286932,130.958778479653,39.8284443036817,8
