  1.337 -21.245  24.010   0.731 -21.311  23.996   0.898 -20.874  23.969   1.000   1.000
  1.337 -21.245  24.010   1.593 -20.933  23.940   0.898 -20.874  23.969   1.000   1.000
  0.731 -21.311  23.996   0.349 -21.451  23.838   0.365 -20.978  23.582   1.000   1.000
  0.731 -21.311  23.996   0.898 -20.874  23.969   0.365 -20.978  23.582   1.000   1.000
  2.798 -21.283  23.263   3.043 -20.867  23.276   3.423 -20.850  23.209   1.000   1.000
  2.798 -21.283  23.263   3.043 -20.867  23.276   2.709 -20.890  23.496   1.000   1.000
  2.798 -21.283  23.263   2.188 -21.198  23.577   2.709 -20.890  23.496   1.000   1.000
  3.043 -20.867  23.276   3.423 -20.850  23.209   3.550 -20.494  23.181   1.000   1.000
  3.043 -20.867  23.276   2.709 -20.890  23.496   2.998 -20.476  23.570   1.000   1.000
  3.043 -20.867  23.276   3.550 -20.494  23.181   2.998 -20.476  23.570   1.000   1.000
  0.349 -21.451  23.838   0.361 -21.700  23.523   0.290 -21.338  23.592   1.000   1.000
  0.349 -21.451  23.838   0.290 -21.338  23.592   0.365 -20.978  23.582   1.000   1.000
  1.593 -20.933  23.940   0.898 -20.874  23.969   1.478 -20.536  23.908   1.000   1.000
  1.593 -20.933  23.940   1.763 -20.825  23.712   1.478 -20.536  23.908   1.000   1.000
  1.593 -20.933  23.940   2.299 -20.945  23.805   2.396 -20.453  23.830   1.000   1.000
  1.593 -20.933  23.940   1.596 -20.226  23.923   2.396 -20.453  23.830   1.000   1.000
  3.489 -20.554  22.826   3.423 -20.850  23.209   3.550 -20.494  23.181   1.000   1.000
  2.188 -21.198  23.577   2.123 -20.996  23.589   2.709 -20.890  23.496   1.000   1.000
  0.898 -20.874  23.969   1.478 -20.536  23.908   1.004 -20.507  24.010   1.000   1.000
  0.898 -20.874  23.969   1.004 -20.507  24.010   0.238 -20.692  23.597   1.000   1.000
  0.898 -20.874  23.969   0.365 -20.978  23.582   0.238 -20.692  23.597   1.000   1.000
  0.361 -21.700  23.523   0.290 -21.338  23.592   0.322 -21.158  23.385   1.000   1.000
  0.290 -21.338  23.592   0.365 -20.978  23.582   0.322 -21.158  23.385   1.000   1.000
  2.123 -20.996  23.589   2.709 -20.890  23.496   2.195 -20.489  23.677   1.000   1.000
  2.123 -20.996  23.589   1.763 -20.825  23.712   2.195 -20.489  23.677   1.000   1.000
  2.709 -20.890  23.496   2.195 -20.489  23.677   2.998 -20.476  23.570   1.000   1.000
  1.763 -20.825  23.712   1.478 -20.536  23.908   1.708 -20.531  23.752   1.000   1.000
  1.763 -20.825  23.712   2.195 -20.489  23.677   1.708 -20.531  23.752   1.000   1.000
  3.550 -20.494  23.181   2.998 -20.476  23.570   3.435 -20.366  23.539   1.000   1.000
  1.478 -20.536  23.908   1.004 -20.507  24.010   1.596 -20.226  23.923   1.000   1.000
  1.478 -20.536  23.908   1.708 -20.531  23.752   1.596 -20.226  23.923   1.000   1.000
  1.004 -20.507  24.010   1.596 -20.226  23.923   1.039 -20.154  23.969   1.000   1.000
  1.004 -20.507  24.010   1.039 -20.154  23.969   0.641 -20.514  23.619   1.000   1.000
  1.004 -20.507  24.010   0.238 -20.692  23.597   0.641 -20.514  23.619   1.000   1.000
  2.195 -20.489  23.677   1.708 -20.531  23.752   2.327 -20.195  23.708   1.000   1.000
  2.195 -20.489  23.677   2.998 -20.476  23.570   2.327 -20.195  23.708   1.000   1.000
