 -7.433 -71.858  84.894  -6.662 -71.294  84.556  -6.734 -70.951  84.950   1.000   1.000
 -7.941 -71.281  85.578  -7.713 -71.113  86.098  -8.131 -70.573  85.863   1.000   1.000
 -7.941 -71.281  85.578  -6.734 -70.951  84.950  -8.131 -70.573  85.863   1.000   1.000
 -7.713 -71.113  86.098  -7.673 -70.705  86.703  -7.900 -70.564  86.832   1.000   1.000
 -7.713 -71.113  86.098  -7.673 -70.705  86.703  -6.822 -70.698  85.827   1.000   1.000
 -7.713 -71.113  86.098  -7.900 -70.564  86.832  -8.131 -70.573  85.863   1.000   1.000
 -5.896 -70.618  84.881  -5.632 -69.858  85.674  -5.976 -70.565  85.598   1.000   1.000
 -5.896 -70.618  84.881  -5.976 -70.565  85.598  -6.734 -70.951  84.950   1.000   1.000
 -5.896 -70.618  84.881  -6.734 -70.951  84.950  -5.987 -71.413  84.680   1.000   1.000
 -7.673 -70.705  86.703  -7.661 -69.964  86.973  -6.822 -70.698  85.827   1.000   1.000
 -7.900 -70.564  86.832  -7.661 -69.964  86.973  -7.995 -69.531  86.487   1.000   1.000
 -7.900 -70.564  86.832  -8.131 -70.573  85.863  -7.995 -69.531  86.487   1.000   1.000
 -5.632 -69.858  85.674  -5.976 -70.565  85.598  -5.602 -70.224  86.078   1.000   1.000
 -5.632 -69.858  85.674  -5.359 -69.499  86.669  -5.988 -69.600  86.673   1.000   1.000
 -7.438 -69.554  87.686  -7.661 -69.964  86.973  -7.995 -69.531  86.487   1.000   1.000
 -7.438 -69.554  87.686  -7.582 -68.839  87.874  -7.995 -69.531  86.487   1.000   1.000
 -7.438 -69.554  87.686  -7.582 -68.839  87.874  -7.248 -68.520  88.526   1.000   1.000
 -7.438 -69.554  87.686  -7.248 -68.520  88.526  -6.522 -68.708  88.029   1.000   1.000
 -7.438 -69.554  87.686  -6.702 -69.613  87.511  -6.522 -68.708  88.029   1.000   1.000
 -6.179 -71.819  83.770  -6.738 -71.695  83.895  -6.662 -71.294  84.556   1.000   1.000
 -6.179 -71.819  83.770  -6.738 -71.695  83.895  -6.820 -72.584  83.664   1.000   1.000
 -6.179 -71.819  83.770  -6.662 -71.294  84.556  -5.987 -71.413  84.680   1.000   1.000
 -5.976 -70.565  85.598  -7.011 -71.694  85.647  -5.987 -71.413  84.680   1.000   1.000
 -5.976 -70.565  85.598  -7.011 -71.694  85.647  -6.924 -70.547  86.790   1.000   1.000
 -5.976 -70.565  85.598  -6.734 -70.951  84.950  -6.822 -70.698  85.827   1.000   1.000
 -5.976 -70.565  85.598  -5.602 -70.224  86.078  -5.988 -69.600  86.673   1.000   1.000
 -5.976 -70.565  85.598  -5.988 -69.600  86.673  -6.691 -69.912  86.661   1.000   1.000
 -5.976 -70.565  85.598  -5.527 -70.049  86.577  -6.924 -70.547  86.790   1.000   1.000
 -5.976 -70.565  85.598  -6.822 -70.698  85.827  -6.691 -69.912  86.661   1.000   1.000
 -6.662 -71.294  84.556  -6.734 -70.951  84.950  -5.987 -71.413  84.680   1.000   1.000
 -8.131 -70.573  85.863  -7.995 -69.531  86.487  -7.904 -68.679  86.554   1.000   1.000
 -5.602 -70.224  86.078  -5.988 -69.600  86.673  -5.527 -70.049  86.577   1.000   1.000
 -5.359 -69.499  86.669  -5.988 -69.600  86.673  -5.797 -68.742  87.124   1.000   1.000
 -5.359 -69.499  86.669  -5.527 -70.049  86.577  -6.053 -69.235  87.771   1.000   1.000
 -5.359 -69.499  86.669  -4.660 -68.632  87.608  -5.500 -68.770  87.593   1.000   1.000
 -5.359 -69.499  86.669  -5.500 -68.770  87.593  -6.053 -69.235  87.771   1.000   1.000
 -5.988 -69.600  86.673  -5.797 -68.742  87.124  -6.053 -69.235  87.771   1.000   1.000
 -5.988 -69.600  86.673  -6.691 -69.912  86.661  -6.702 -69.613  87.511   1.000   1.000
 -5.988 -69.600  86.673  -6.053 -69.235  87.771  -6.702 -69.613  87.511   1.000   1.000
 -7.582 -68.839  87.874  -7.995 -69.531  86.487  -7.904 -68.679  86.554   1.000   1.000
 -7.582 -68.839  87.874  -7.248 -68.520  88.526  -7.391 -67.721  88.744   1.000   1.000
 -7.582 -68.839  87.874  -7.391 -67.721  88.744  -7.586 -67.646  87.762   1.000   1.000
 -7.582 -68.839  87.874  -7.904 -68.679  86.554  -7.665 -67.888  86.765   1.000   1.000
 -7.582 -68.839  87.874  -7.586 -67.646  87.762  -7.665 -67.888  86.765   1.000   1.000
 -5.527 -70.049  86.577  -6.924 -70.547  86.790  -6.053 -69.235  87.771   1.000   1.000
 -5.797 -68.742  87.124  -5.914 -68.612  87.679  -6.053 -69.235  87.771   1.000   1.000
 -4.660 -68.632  87.608  -5.500 -68.770  87.593  -5.512 -68.672  88.668   1.000   1.000
 -5.500 -68.770  87.593  -5.512 -68.672  88.668  -6.053 -69.235  87.771   1.000   1.000
 -6.822 -70.698  85.827  -6.924 -70.547  86.790  -6.691 -69.912  86.661   1.000   1.000
 -6.924 -70.547  86.790  -6.691 -69.912  86.661  -6.702 -69.613  87.511   1.000   1.000
 -5.512 -68.672  88.668  -6.053 -69.235  87.771  -6.026 -68.427  88.731   1.000   1.000
 -5.512 -68.672  88.668  -6.026 -68.427  88.731  -5.609 -68.267  89.531   1.000   1.000
 -7.248 -68.520  88.526  -7.391 -67.721  88.744  -6.709 -67.862  88.925   1.000   1.000
 -7.248 -68.520  88.526  -6.522 -68.708  88.029  -6.462 -68.391  88.592   1.000   1.000
 -7.248 -68.520  88.526  -6.709 -67.862  88.925  -6.462 -68.391  88.592   1.000   1.000
 -7.391 -67.721  88.744  -7.586 -67.646  87.762  -7.249 -66.854  88.660   1.000   1.000
 -7.391 -67.721  88.744  -7.244 -67.709  89.424  -7.249 -66.854  88.660   1.000   1.000
 -7.391 -67.721  88.744  -7.244 -67.709  89.424  -6.709 -67.862  88.925   1.000   1.000
 -6.053 -69.235  87.771  -6.702 -69.613  87.511  -6.522 -68.708  88.029   1.000   1.000
 -6.053 -69.235  87.771  -6.522 -68.708  88.029  -6.026 -68.427  88.731   1.000   1.000
 -7.586 -67.646  87.762  -7.665 -67.888  86.765  -7.927 -67.700  86.924   1.000   1.000
 -7.586 -67.646  87.762  -7.927 -67.700  86.924  -7.767 -67.248  87.451   1.000   1.000
 -7.586 -67.646  87.762  -7.767 -67.248  87.451  -7.530 -66.819  87.504   1.000   1.000
 -7.586 -67.646  87.762  -7.249 -66.854  88.660  -7.530 -66.819  87.504   1.000   1.000
 -6.522 -68.708  88.029  -6.026 -68.427  88.731  -6.462 -68.391  88.592   1.000   1.000
 -7.665 -67.888  86.765  -7.927 -67.700  86.924  -7.341 -66.529  87.061   1.000   1.000
 -6.026 -68.427  88.731  -5.609 -68.267  89.531  -5.889 -68.534  89.742   1.000   1.000
 -6.026 -68.427  88.731  -6.462 -68.391  88.592  -5.889 -68.534  89.742   1.000   1.000
 -7.927 -67.700  86.924  -7.767 -67.248  87.451  -7.341 -66.529  87.061   1.000   1.000
 -7.767 -67.248  87.451  -7.530 -66.819  87.504  -7.341 -66.529  87.061   1.000   1.000
 -7.244 -67.709  89.424  -7.249 -66.854  88.660  -7.044 -66.839  89.566   1.000   1.000
 -7.244 -67.709  89.424  -6.709 -67.862  88.925  -6.528 -67.493  89.900   1.000   1.000
 -7.244 -67.709  89.424  -7.044 -66.839  89.566  -6.824 -66.834  89.748   1.000   1.000
 -7.244 -67.709  89.424  -6.824 -66.834  89.748  -6.528 -67.493  89.900   1.000   1.000
 -7.249 -66.854  88.660  -7.530 -66.819  87.504  -7.142 -65.521  87.830   1.000   1.000
 -7.249 -66.854  88.660  -7.044 -66.839  89.566  -7.056 -65.718  88.655   1.000   1.000
 -7.249 -66.854  88.660  -7.056 -65.718  88.655  -7.142 -65.521  87.830   1.000   1.000
 -7.530 -66.819  87.504  -7.341 -66.529  87.061  -7.142 -65.521  87.830   1.000   1.000
 -6.709 -67.862  88.925  -6.462 -68.391  88.592  -5.889 -68.534  89.742   1.000   1.000
 -6.709 -67.862  88.925  -5.889 -68.534  89.742  -6.528 -67.493  89.900   1.000   1.000
 -7.044 -66.839  89.566  -6.956 -65.769  89.746  -6.824 -66.834  89.748   1.000   1.000
 -7.044 -66.839  89.566  -6.956 -65.769  89.746  -7.056 -65.718  88.655   1.000   1.000
 -6.956 -65.769  89.746  -6.824 -66.834  89.748  -6.481 -66.579  90.486   1.000   1.000
 -6.956 -65.769  89.746  -7.056 -65.718  88.655  -6.893 -64.584  89.690   1.000   1.000
 -6.956 -65.769  89.746  -6.893 -64.584  89.690  -6.774 -64.757  90.854   1.000   1.000
 -6.956 -65.769  89.746  -6.481 -66.579  90.486  -6.655 -65.721  90.760   1.000   1.000
 -6.956 -65.769  89.746  -6.655 -65.721  90.760  -6.774 -64.757  90.854   1.000   1.000
 -5.889 -68.534  89.742  -6.528 -67.493  89.900  -6.330 -67.646  90.301   1.000   1.000
 -5.889 -68.534  89.742  -6.330 -67.646  90.301  -5.877 -68.586  90.709   1.000   1.000
 -6.824 -66.834  89.748  -6.528 -67.493  89.900  -6.481 -66.579  90.486   1.000   1.000
 -5.507 -67.977  90.486  -6.025 -67.634  90.837  -5.877 -68.586  90.709   1.000   1.000
 -7.056 -65.718  88.655  -6.893 -64.584  89.690  -7.043 -64.486  88.671   1.000   1.000
 -7.056 -65.718  88.655  -7.142 -65.521  87.830  -6.869 -64.703  88.247   1.000   1.000
 -7.056 -65.718  88.655  -7.043 -64.486  88.671  -6.869 -64.703  88.247   1.000   1.000
 -5.427 -67.347  91.544  -5.327 -66.572  91.498  -5.677 -66.128  92.279   1.000   1.000
 -5.427 -67.347  91.544  -5.677 -66.128  92.279  -5.867 -67.389  91.719   1.000   1.000
 -5.327 -66.572  91.498  -5.260 -65.600  91.633  -5.677 -66.128  92.279   1.000   1.000
 -5.980 -65.799  90.873  -6.481 -66.579  90.486  -6.103 -67.049  91.151   1.000   1.000
 -5.980 -65.799  90.873  -6.481 -66.579  90.486  -6.655 -65.721  90.760   1.000   1.000
 -5.980 -65.799  90.873  -6.103 -67.049  91.151  -5.926 -66.511  91.696   1.000   1.000
 -5.980 -65.799  90.873  -6.655 -65.721  90.760  -6.305 -65.574  91.508   1.000   1.000
 -5.980 -65.799  90.873  -5.926 -66.511  91.696  -6.305 -65.574  91.508   1.000   1.000
 -5.260 -65.600  91.633  -5.799 -65.430  92.030  -5.677 -66.128  92.279   1.000   1.000
 -5.260 -65.600  91.633  -5.799 -65.430  92.030  -5.152 -64.546  91.549   1.000   1.000
 -6.893 -64.584  89.690  -6.828 -64.279  90.011  -6.834 -63.600  89.728   1.000   1.000
 -6.893 -64.584  89.690  -6.828 -64.279  90.011  -6.774 -64.757  90.854   1.000   1.000
 -6.893 -64.584  89.690  -7.043 -64.486  88.671  -6.834 -63.600  89.728   1.000   1.000
 -6.828 -64.279  90.011  -6.834 -63.600  89.728  -6.756 -63.797  90.652   1.000   1.000
 -6.828 -64.279  90.011  -6.774 -64.757  90.854  -6.756 -63.797  90.652   1.000   1.000
 -7.142 -65.521  87.830  -6.869 -64.703  88.247  -7.010 -64.626  87.847   1.000   1.000
 -7.043 -64.486  88.671  -6.834 -63.600  89.728  -6.926 -63.735  88.597   1.000   1.000
 -7.043 -64.486  88.671  -6.869 -64.703  88.247  -7.010 -64.626  87.847   1.000   1.000
 -7.043 -64.486  88.671  -7.010 -64.626  87.847  -7.050 -64.066  87.791   1.000   1.000
 -7.043 -64.486  88.671  -6.926 -63.735  88.597  -7.050 -64.066  87.791   1.000   1.000
 -6.528 -67.493  89.900  -6.330 -67.646  90.301  -6.481 -66.579  90.486   1.000   1.000
 -6.330 -67.646  90.301  -6.481 -66.579  90.486  -6.103 -67.049  91.151   1.000   1.000
 -6.330 -67.646  90.301  -6.025 -67.634  90.837  -5.877 -68.586  90.709   1.000   1.000
 -6.330 -67.646  90.301  -6.025 -67.634  90.837  -6.103 -67.049  91.151   1.000   1.000
 -6.834 -63.600  89.728  -6.756 -63.797  90.652  -6.803 -62.412  90.476   1.000   1.000
 -6.834 -63.600  89.728  -6.926 -63.735  88.597  -6.750 -63.659  88.642   1.000   1.000
 -6.834 -63.600  89.728  -6.750 -63.659  88.642  -6.733 -62.516  89.141   1.000   1.000
 -6.834 -63.600  89.728  -6.733 -62.516  89.141  -6.793 -62.398  89.752   1.000   1.000
 -6.834 -63.600  89.728  -6.793 -62.398  89.752  -6.803 -62.412  90.476   1.000   1.000
 -6.025 -67.634  90.837  -6.103 -67.049  91.151  -5.867 -67.389  91.719   1.000   1.000
 -6.103 -67.049  91.151  -5.926 -66.511  91.696  -5.867 -67.389  91.719   1.000   1.000
 -6.655 -65.721  90.760  -6.774 -64.757  90.854  -6.405 -64.889  91.737   1.000   1.000
 -6.655 -65.721  90.760  -6.305 -65.574  91.508  -6.405 -64.889  91.737   1.000   1.000
 -5.926 -66.511  91.696  -5.799 -65.430  92.030  -5.677 -66.128  92.279   1.000   1.000
 -5.926 -66.511  91.696  -5.799 -65.430  92.030  -6.305 -65.574  91.508   1.000   1.000
 -5.926 -66.511  91.696  -5.677 -66.128  92.279  -5.867 -67.389  91.719   1.000   1.000
 -6.774 -64.757  90.854  -6.756 -63.797  90.652  -6.584 -63.674  91.713   1.000   1.000
 -6.774 -64.757  90.854  -6.405 -64.889  91.737  -6.584 -63.674  91.713   1.000   1.000
 -6.756 -63.797  90.652  -6.584 -63.674  91.713  -6.739 -62.784  91.158   1.000   1.000
 -6.756 -63.797  90.652  -6.739 -62.784  91.158  -6.803 -62.412  90.476   1.000   1.000
 -5.799 -65.430  92.030  -5.920 -64.586  92.362  -5.152 -64.546  91.549   1.000   1.000
 -5.799 -65.430  92.030  -5.920 -64.586  92.362  -6.405 -64.889  91.737   1.000   1.000
 -5.799 -65.430  92.030  -6.305 -65.574  91.508  -6.405 -64.889  91.737   1.000   1.000
 -6.926 -63.735  88.597  -7.212 -62.964  88.728  -6.750 -63.659  88.642   1.000   1.000
 -7.212 -62.964  88.728  -6.750 -63.659  88.642  -6.733 -62.516  89.141   1.000   1.000
 -7.212 -62.964  88.728  -6.733 -62.516  89.141  -6.699 -61.666  89.679   1.000   1.000
 -5.858 -64.306  92.051  -5.920 -64.586  92.362  -5.152 -64.546  91.549   1.000   1.000
 -5.858 -64.306  92.051  -5.920 -64.586  92.362  -5.757 -63.608  92.425   1.000   1.000
 -5.858 -64.306  92.051  -5.152 -64.546  91.549  -5.164 -63.630  91.488   1.000   1.000
 -5.858 -64.306  92.051  -5.695 -63.546  92.141  -5.757 -63.608  92.425   1.000   1.000
 -5.858 -64.306  92.051  -5.695 -63.546  92.141  -5.164 -63.630  91.488   1.000   1.000
 -5.920 -64.586  92.362  -6.405 -64.889  91.737  -6.339 -63.586  92.511   1.000   1.000
 -5.920 -64.586  92.362  -5.671 -63.413  93.361  -6.339 -63.586  92.511   1.000   1.000
 -6.405 -64.889  91.737  -6.584 -63.674  91.713  -6.339 -63.586  92.511   1.000   1.000
 -6.733 -62.516  89.141  -6.793 -62.398  89.752  -6.699 -61.666  89.679   1.000   1.000
 -6.793 -62.398  89.752  -6.803 -62.412  90.476  -6.718 -61.810  90.383   1.000   1.000
 -6.793 -62.398  89.752  -6.718 -61.810  90.383  -6.699 -61.666  89.679   1.000   1.000
 -6.584 -63.674  91.713  -6.739 -62.784  91.158  -6.659 -62.765  91.882   1.000   1.000
 -6.584 -63.674  91.713  -6.659 -62.765  91.882  -6.339 -63.586  92.511   1.000   1.000
 -5.695 -63.546  92.141  -5.757 -63.608  92.425  -5.641 -62.683  92.498   1.000   1.000
 -5.695 -63.546  92.141  -5.641 -62.683  92.498  -5.229 -62.619  91.514   1.000   1.000
 -5.695 -63.546  92.141  -5.164 -63.630  91.488  -5.229 -62.619  91.514   1.000   1.000
 -5.757 -63.608  92.425  -5.671 -63.413  93.361  -5.683 -63.067  93.364   1.000   1.000
 -5.757 -63.608  92.425  -5.683 -63.067  93.364  -5.641 -62.683  92.498   1.000   1.000
 -5.671 -63.413  93.361  -5.683 -63.067  93.364  -6.419 -62.674  93.325   1.000   1.000
 -5.671 -63.413  93.361  -6.339 -63.586  92.511  -6.419 -62.674  93.325   1.000   1.000
 -5.683 -63.067  93.364  -5.641 -62.683  92.498  -5.844 -61.632  92.725   1.000   1.000
 -5.683 -63.067  93.364  -5.844 -61.632  92.725  -5.930 -61.208  93.259   1.000   1.000
 -5.683 -63.067  93.364  -5.930 -61.208  93.259  -6.334 -61.414  93.581   1.000   1.000
 -5.683 -63.067  93.364  -6.419 -62.674  93.325  -6.334 -61.414  93.581   1.000   1.000
 -5.641 -62.683  92.498  -5.510 -62.401  91.736  -5.844 -61.632  92.725   1.000   1.000
 -5.641 -62.683  92.498  -5.510 -62.401  91.736  -5.229 -62.619  91.514   1.000   1.000
 -6.739 -62.784  91.158  -6.659 -62.765  91.882  -6.846 -61.825  91.753   1.000   1.000
 -6.739 -62.784  91.158  -6.803 -62.412  90.476  -6.825 -61.777  90.945   1.000   1.000
 -6.739 -62.784  91.158  -6.825 -61.777  90.945  -6.846 -61.825  91.753   1.000   1.000
 -5.488 -62.766  91.181  -5.229 -62.619  91.514  -5.050 -62.647  90.923   1.000   1.000
 -5.510 -62.401  91.736  -5.844 -61.632  92.725  -5.519 -61.269  92.032   1.000   1.000
 -5.510 -62.401  91.736  -5.229 -62.619  91.514  -5.046 -61.478  91.486   1.000   1.000
