  5.733 -32.824  55.768   6.250 -32.518  55.724   5.836 -32.534  56.172   1.000   1.000
  5.104 -33.125  55.733   4.610 -33.399  55.846   4.660 -33.268  56.457   1.000   1.000
  5.104 -33.125  55.733   5.292 -32.871  55.940   4.660 -33.268  56.457   1.000   1.000
  5.192 -33.491  49.454   5.540 -33.013  48.968   5.799 -33.185  49.537   1.000   1.000
  5.192 -33.491  49.454   5.758 -33.233  50.107   5.799 -33.185  49.537   1.000   1.000
  5.292 -32.871  55.940   4.660 -33.268  56.457   5.222 -32.657  56.589   1.000   1.000
  5.292 -32.871  55.940   5.222 -32.657  56.589   5.836 -32.534  56.172   1.000   1.000
  4.660 -33.268  56.457   5.222 -32.657  56.589   4.686 -32.816  57.277   1.000   1.000
  4.660 -33.268  56.457   4.346 -33.091  57.086   4.686 -32.816  57.277   1.000   1.000
  5.222 -32.657  56.589   5.836 -32.534  56.172   5.727 -32.395  56.594   1.000   1.000
  5.222 -32.657  56.589   5.727 -32.395  56.594   5.341 -32.323  57.045   1.000   1.000
  5.222 -32.657  56.589   5.341 -32.323  57.045   4.995 -32.449  57.207   1.000   1.000
  5.222 -32.657  56.589   4.995 -32.449  57.207   4.686 -32.816  57.277   1.000   1.000
  6.625 -31.698  55.830   6.681 -32.627  55.007   6.439 -32.194  55.855   1.000   1.000
  6.625 -31.698  55.830   6.439 -32.194  55.855   6.190 -32.010  56.566   1.000   1.000
  6.625 -31.698  55.830   6.536 -31.343  56.135   6.190 -32.010  56.566   1.000   1.000
  5.896 -33.071  50.003   5.814 -33.020  49.510   5.799 -33.185  49.537   1.000   1.000
  5.896 -33.071  50.003   5.758 -33.233  50.107   5.799 -33.185  49.537   1.000   1.000
  5.814 -33.020  49.510   5.540 -33.013  48.968   5.799 -33.185  49.537   1.000   1.000
  6.467 -33.110  54.293   6.732 -32.947  54.428   6.313 -32.921  54.971   1.000   1.000
  6.732 -32.947  54.428   6.313 -32.921  54.971   6.681 -32.627  55.007   1.000   1.000
  6.313 -32.921  54.971   6.681 -32.627  55.007   6.250 -32.518  55.724   1.000   1.000
  6.681 -32.627  55.007   6.250 -32.518  55.724   6.439 -32.194  55.855   1.000   1.000
  6.250 -32.518  55.724   6.439 -32.194  55.855   5.836 -32.534  56.172   1.000   1.000
  6.439 -32.194  55.855   5.836 -32.534  56.172   6.190 -32.010  56.566   1.000   1.000
  5.836 -32.534  56.172   5.727 -32.395  56.594   6.190 -32.010  56.566   1.000   1.000
  5.727 -32.395  56.594   5.341 -32.323  57.045   5.803 -32.034  57.067   1.000   1.000
  5.727 -32.395  56.594   6.190 -32.010  56.566   5.803 -32.034  57.067   1.000   1.000
  6.536 -31.343  56.135   6.190 -32.010  56.566   6.362 -31.365  56.505   1.000   1.000
  6.536 -31.343  56.135   6.362 -31.365  56.505   6.465 -30.946  56.470   1.000   1.000
  5.341 -32.323  57.045   5.803 -32.034  57.067   5.524 -31.916  57.607   1.000   1.000
  5.341 -32.323  57.045   4.995 -32.449  57.207   5.189 -31.883  57.900   1.000   1.000
  5.341 -32.323  57.045   5.524 -31.916  57.607   5.189 -31.883  57.900   1.000   1.000
  6.190 -32.010  56.566   6.362 -31.365  56.505   6.176 -31.331  57.246   1.000   1.000
  6.190 -32.010  56.566   5.803 -32.034  57.067   6.176 -31.331  57.246   1.000   1.000
  6.362 -31.365  56.505   6.465 -30.946  56.470   6.176 -31.331  57.246   1.000   1.000
  5.803 -32.034  57.067   6.176 -31.331  57.246   5.846 -31.609  57.580   1.000   1.000
  5.803 -32.034  57.067   5.524 -31.916  57.607   5.846 -31.609  57.580   1.000   1.000
  6.465 -30.946  56.470   6.176 -31.331  57.246   6.331 -30.649  57.256   1.000   1.000
  6.465 -30.946  56.470   6.331 -30.649  57.256   6.431 -30.222  57.264   1.000   1.000
  4.995 -32.449  57.207   4.686 -32.816  57.277   4.524 -32.608  57.901   1.000   1.000
  4.995 -32.449  57.207   4.524 -32.608  57.901   4.773 -32.189  57.952   1.000   1.000
  4.995 -32.449  57.207   4.773 -32.189  57.952   5.189 -31.883  57.900   1.000   1.000
  4.346 -33.091  57.086   4.686 -32.816  57.277   4.228 -32.816  57.852   1.000   1.000
  4.686 -32.816  57.277   4.524 -32.608  57.901   4.228 -32.816  57.852   1.000   1.000
  6.176 -31.331  57.246   5.846 -31.609  57.580   6.147 -31.105  57.653   1.000   1.000
  6.176 -31.331  57.246   6.147 -31.105  57.653   6.331 -30.649  57.256   1.000   1.000
  5.524 -31.916  57.607   5.846 -31.609  57.580   5.797 -31.338  57.957   1.000   1.000
  5.524 -31.916  57.607   5.189 -31.883  57.900   5.423 -31.532  58.176   1.000   1.000
  5.524 -31.916  57.607   5.797 -31.338  57.957   5.423 -31.532  58.176   1.000   1.000
  5.846 -31.609  57.580   6.147 -31.105  57.653   5.797 -31.338  57.957   1.000   1.000
  4.524 -32.608  57.901   4.228 -32.816  57.852   4.205 -32.444  58.586   1.000   1.000
  4.524 -32.608  57.901   4.773 -32.189  57.952   4.205 -32.444  58.586   1.000   1.000
  4.773 -32.189  57.952   5.189 -31.883  57.900   4.519 -31.800  58.765   1.000   1.000
  4.773 -32.189  57.952   4.205 -32.444  58.586   4.519 -31.800  58.765   1.000   1.000
  5.189 -31.883  57.900   5.423 -31.532  58.176   5.161 -31.334  58.591   1.000   1.000
  5.189 -31.883  57.900   4.519 -31.800  58.765   5.161 -31.334  58.591   1.000   1.000
  6.147 -31.105  57.653   5.797 -31.338  57.957   6.185 -30.647  58.007   1.000   1.000
  6.147 -31.105  57.653   6.331 -30.649  57.256   6.185 -30.647  58.007   1.000   1.000
  5.797 -31.338  57.957   5.423 -31.532  58.176   5.600 -31.113  58.489   1.000   1.000
  5.797 -31.338  57.957   5.600 -31.113  58.489   5.809 -30.827  58.599   1.000   1.000
  5.797 -31.338  57.957   6.185 -30.647  58.007   5.809 -30.827  58.599   1.000   1.000
  5.423 -31.532  58.176   5.161 -31.334  58.591   5.600 -31.113  58.489   1.000   1.000
  4.205 -32.444  58.586   4.281 -32.059  58.837   4.519 -31.800  58.765   1.000   1.000
  4.205 -32.444  58.586   4.281 -32.059  58.837   3.970 -31.921  59.185   1.000   1.000
  4.281 -32.059  58.837   4.519 -31.800  58.765   3.970 -31.921  59.185   1.000   1.000
  4.519 -31.800  58.765   5.161 -31.334  58.591   4.727 -31.306  58.830   1.000   1.000
  4.519 -31.800  58.765   4.727 -31.306  58.830   4.449 -31.245  59.240   1.000   1.000
  4.519 -31.800  58.765   4.449 -31.245  59.240   3.970 -31.921  59.185   1.000   1.000
  5.161 -31.334  58.591   4.727 -31.306  58.830   5.157 -30.901  58.997   1.000   1.000
  5.161 -31.334  58.591   5.600 -31.113  58.489   5.157 -30.901  58.997   1.000   1.000
  4.727 -31.306  58.830   5.157 -30.901  58.997   4.525 -30.590  59.447   1.000   1.000
  4.727 -31.306  58.830   4.449 -31.245  59.240   4.525 -30.590  59.447   1.000   1.000
  5.600 -31.113  58.489   5.809 -30.827  58.599   5.157 -30.901  58.997   1.000   1.000
  6.331 -30.649  57.256   6.431 -30.222  57.264   6.185 -30.647  58.007   1.000   1.000
  6.431 -30.222  57.264   6.185 -30.647  58.007   6.432 -30.005  57.838   1.000   1.000
  6.185 -30.647  58.007   6.432 -30.005  57.838   6.274 -30.094  58.698   1.000   1.000
  6.185 -30.647  58.007   5.809 -30.827  58.599   6.274 -30.094  58.698   1.000   1.000
  6.432 -30.005  57.838   6.546 -29.817  58.152   6.274 -30.094  58.698   1.000   1.000
  6.546 -29.817  58.152   6.274 -30.094  58.698   6.646 -29.666  58.685   1.000   1.000
  6.546 -29.817  58.152   6.747 -29.366  58.221   6.646 -29.666  58.685   1.000   1.000
  5.809 -30.827  58.599   6.274 -30.094  58.698   5.829 -30.452  59.022   1.000   1.000
  5.809 -30.827  58.599   5.829 -30.452  59.022   5.157 -30.901  58.997   1.000   1.000
  6.274 -30.094  58.698   6.646 -29.666  58.685   6.165 -29.855  59.311   1.000   1.000
  6.274 -30.094  58.698   5.829 -30.452  59.022   6.165 -29.855  59.311   1.000   1.000
  6.646 -29.666  58.685   6.165 -29.855  59.311   6.310 -29.471  59.545   1.000   1.000
  6.646 -29.666  58.685   6.678 -29.546  59.433   6.310 -29.471  59.545   1.000   1.000
  5.829 -30.452  59.022   5.157 -30.901  58.997   5.201 -30.529  59.239   1.000   1.000
  5.829 -30.452  59.022   5.201 -30.529  59.239   5.673 -30.113  59.392   1.000   1.000
  5.829 -30.452  59.022   5.673 -30.113  59.392   6.165 -29.855  59.311   1.000   1.000
  5.157 -30.901  58.997   5.201 -30.529  59.239   4.525 -30.590  59.447   1.000   1.000
  4.449 -31.245  59.240   3.970 -31.921  59.185   4.128 -31.221  59.521   1.000   1.000
  4.449 -31.245  59.240   4.128 -31.221  59.521   4.525 -30.590  59.447   1.000   1.000
  3.970 -31.921  59.185   4.128 -31.221  59.521   3.748 -31.688  59.493   1.000   1.000
  5.201 -30.529  59.239   5.673 -30.113  59.392   5.217 -30.074  59.588   1.000   1.000
  5.201 -30.529  59.239   5.217 -30.074  59.588   4.794 -30.114  59.641   1.000   1.000
  5.201 -30.529  59.239   4.525 -30.590  59.447   4.794 -30.114  59.641   1.000   1.000
  4.128 -31.221  59.521   3.748 -31.688  59.493   3.627 -31.435  59.543   1.000   1.000
  4.128 -31.221  59.521   4.525 -30.590  59.447   3.979 -30.468  59.866   1.000   1.000
  4.128 -31.221  59.521   3.627 -31.435  59.543   3.577 -30.652  59.948   1.000   1.000
  4.128 -31.221  59.521   3.577 -30.652  59.948   3.979 -30.468  59.866   1.000   1.000
  5.673 -30.113  59.392   6.165 -29.855  59.311   5.710 -29.677  59.795   1.000   1.000
  5.673 -30.113  59.392   5.217 -30.074  59.588   5.710 -29.677  59.795   1.000   1.000
  6.165 -29.855  59.311   6.310 -29.471  59.545   5.710 -29.677  59.795   1.000   1.000
  5.217 -30.074  59.588   4.794 -30.114  59.641   4.955 -29.749  59.931   1.000   1.000
  5.217 -30.074  59.588   5.710 -29.677  59.795   4.955 -29.749  59.931   1.000   1.000
  6.678 -29.546  59.433   6.310 -29.471  59.545   6.372 -29.321  59.972   1.000   1.000
  6.678 -29.546  59.433   6.372 -29.321  59.972   6.724 -29.184  60.141   1.000   1.000
  4.525 -30.590  59.447   4.794 -30.114  59.641   4.523 -29.776  59.898   1.000   1.000
  4.525 -30.590  59.447   3.979 -30.468  59.866   4.050 -29.940  59.997   1.000   1.000
  4.525 -30.590  59.447   4.523 -29.776  59.898   4.050 -29.940  59.997   1.000   1.000
  3.627 -31.435  59.543   3.382 -31.059  59.817   3.577 -30.652  59.948   1.000   1.000
  3.382 -31.059  59.817   3.577 -30.652  59.948   3.136 -30.894  59.975   1.000   1.000
  4.794 -30.114  59.641   4.955 -29.749  59.931   4.523 -29.776  59.898   1.000   1.000
  6.310 -29.471  59.545   5.710 -29.677  59.795   6.372 -29.321  59.972   1.000   1.000
  5.710 -29.677  59.795   4.955 -29.749  59.931   5.167 -29.281  60.136   1.000   1.000
  5.710 -29.677  59.795   5.167 -29.281  60.136   5.705 -29.269  60.188   1.000   1.000
  5.710 -29.677  59.795   6.372 -29.321  59.972   5.705 -29.269  60.188   1.000   1.000
  4.955 -29.749  59.931   4.523 -29.776  59.898   4.544 -29.063  60.356   1.000   1.000
  4.955 -29.749  59.931   5.167 -29.281  60.136   4.544 -29.063  60.356   1.000   1.000
  3.577 -30.652  59.948   3.136 -30.894  59.975   3.081 -30.544  60.159   1.000   1.000
  3.577 -30.652  59.948   3.979 -30.468  59.866   3.505 -29.689  60.136   1.000   1.000
  3.577 -30.652  59.948   3.081 -30.544  60.159   3.505 -29.689  60.136   1.000   1.000
  3.979 -30.468  59.866   4.050 -29.940  59.997   3.505 -29.689  60.136   1.000   1.000
  3.081 -30.544  60.159   3.505 -29.689  60.136   2.967 -29.820  60.331   1.000   1.000
  3.081 -30.544  60.159   2.967 -29.820  60.331   2.766 -29.691  60.515   1.000   1.000
  4.523 -29.776  59.898   4.050 -29.940  59.997   4.005 -29.076  60.291   1.000   1.000
  4.523 -29.776  59.898   4.544 -29.063  60.356   4.005 -29.076  60.291   1.000   1.000
  4.050 -29.940  59.997   3.505 -29.689  60.136   4.005 -29.076  60.291   1.000   1.000
  5.167 -29.281  60.136   5.705 -29.269  60.188   5.660 -28.957  60.552   1.000   1.000
  5.167 -29.281  60.136   5.660 -28.957  60.552   5.081 -28.440  60.726   1.000   1.000
  5.167 -29.281  60.136   4.544 -29.063  60.356   4.727 -28.889  60.512   1.000   1.000
  5.167 -29.281  60.136   4.727 -28.889  60.512   5.081 -28.440  60.726   1.000   1.000
  6.372 -29.321  59.972   5.705 -29.269  60.188   6.205 -29.096  60.534   1.000   1.000
  6.372 -29.321  59.972   6.724 -29.184  60.141   6.513 -28.973  60.605   1.000   1.000
  6.372 -29.321  59.972   6.205 -29.096  60.534   6.513 -28.973  60.605   1.000   1.000
  5.705 -29.269  60.188   5.660 -28.957  60.552   6.205 -29.096  60.534   1.000   1.000
  6.724 -29.184  60.141   6.513 -28.973  60.605   6.758 -28.711  60.757   1.000   1.000
  5.660 -28.957  60.552   5.561 -28.478  60.868   5.081 -28.440  60.726   1.000   1.000
  5.660 -28.957  60.552   5.561 -28.478  60.868   6.190 -28.674  60.911   1.000   1.000
  5.660 -28.957  60.552   6.205 -29.096  60.534   6.190 -28.674  60.911   1.000   1.000
  4.544 -29.063  60.356   4.727 -28.889  60.512   4.413 -28.368  60.805   1.000   1.000
  4.544 -29.063  60.356   4.005 -29.076  60.291   4.027 -28.523  60.574   1.000   1.000
  4.544 -29.063  60.356   4.413 -28.368  60.805   4.027 -28.523  60.574   1.000   1.000
  4.727 -28.889  60.512   5.081 -28.440  60.726   4.413 -28.368  60.805   1.000   1.000
  3.505 -29.689  60.136   2.967 -29.820  60.331   3.351 -29.251  60.311   1.000   1.000
  3.505 -29.689  60.136   4.005 -29.076  60.291   3.351 -29.251  60.311   1.000   1.000
  2.967 -29.820  60.331   2.766 -29.691  60.515   2.882 -29.043  60.656   1.000   1.000
  2.967 -29.820  60.331   3.351 -29.251  60.311   2.882 -29.043  60.656   1.000   1.000
  4.005 -29.076  60.291   4.027 -28.523  60.574   3.406 -28.924  60.445   1.000   1.000
  4.005 -29.076  60.291   3.351 -29.251  60.311   3.406 -28.924  60.445   1.000   1.000
  2.766 -29.691  60.515   2.882 -29.043  60.656   2.556 -28.930  60.977   1.000   1.000
  2.766 -29.691  60.515   2.556 -28.930  60.977   2.281 -28.906  61.211   1.000   1.000
  5.561 -28.478  60.868   5.081 -28.440  60.726   5.081 -28.027  61.019   1.000   1.000
  5.561 -28.478  60.868   5.081 -28.027  61.019   5.614 -27.828  61.407   1.000   1.000
  5.561 -28.478  60.868   6.190 -28.674  60.911   5.802 -28.331  61.189   1.000   1.000
  5.561 -28.478  60.868   5.802 -28.331  61.189   5.614 -27.828  61.407   1.000   1.000
  5.081 -28.440  60.726   4.413 -28.368  60.805   4.533 -27.915  61.071   1.000   1.000
  5.081 -28.440  60.726   5.081 -28.027  61.019   4.533 -27.915  61.071   1.000   1.000
  6.205 -29.096  60.534   6.513 -28.973  60.605   6.190 -28.674  60.911   1.000   1.000
  6.513 -28.973  60.605   6.758 -28.711  60.757   6.190 -28.674  60.911   1.000   1.000
  4.413 -28.368  60.805   4.027 -28.523  60.574   3.814 -27.862  60.956   1.000   1.000
  4.413 -28.368  60.805   4.533 -27.915  61.071   3.814 -27.862  60.956   1.000   1.000
  4.027 -28.523  60.574   3.406 -28.924  60.445   3.403 -28.397  60.749   1.000   1.000
  4.027 -28.523  60.574   3.403 -28.397  60.749   3.814 -27.862  60.956   1.000   1.000
  5.081 -28.027  61.019   4.533 -27.915  61.071   5.061 -27.626  61.273   1.000   1.000
  5.081 -28.027  61.019   5.061 -27.626  61.273   5.614 -27.828  61.407   1.000   1.000
  6.758 -28.711  60.757   6.190 -28.674  60.911   6.642 -28.391  61.163   1.000   1.000
  3.351 -29.251  60.311   3.406 -28.924  60.445   2.882 -29.043  60.656   1.000   1.000
  3.406 -28.924  60.445   2.882 -29.043  60.656   2.912 -28.469  60.970   1.000   1.000
  3.406 -28.924  60.445   3.403 -28.397  60.749   2.912 -28.469  60.970   1.000   1.000
  2.882 -29.043  60.656   2.556 -28.930  60.977   2.912 -28.469  60.970   1.000   1.000
  2.556 -28.930  60.977   2.281 -28.906  61.211   2.395 -28.309  61.430   1.000   1.000
  2.556 -28.930  60.977   2.912 -28.469  60.970   2.735 -28.216  61.269   1.000   1.000
  2.556 -28.930  60.977   2.735 -28.216  61.269   2.395 -28.309  61.430   1.000   1.000
  3.403 -28.397  60.749   2.912 -28.469  60.970   3.423 -27.881  61.086   1.000   1.000
  3.403 -28.397  60.749   3.814 -27.862  60.956   3.423 -27.881  61.086   1.000   1.000
  2.912 -28.469  60.970   2.735 -28.216  61.269   3.423 -27.881  61.086   1.000   1.000
  2.735 -28.216  61.269   2.395 -28.309  61.430   2.794 -27.809  61.505   1.000   1.000
  2.735 -28.216  61.269   3.423 -27.881  61.086   2.794 -27.809  61.505   1.000   1.000
  2.395 -28.309  61.430   2.794 -27.809  61.505   2.269 -27.490  61.953   1.000   1.000
  2.395 -28.309  61.430   2.100 -27.641  61.780   2.269 -27.490  61.953   1.000   1.000
  6.190 -28.674  60.911   5.802 -28.331  61.189   6.170 -28.236  61.322   1.000   1.000
  6.190 -28.674  60.911   6.642 -28.391  61.163   6.170 -28.236  61.322   1.000   1.000
  4.533 -27.915  61.071   3.814 -27.862  60.956   3.914 -27.460  61.251   1.000   1.000
  4.533 -27.915  61.071   5.061 -27.626  61.273   4.423 -27.093  61.412   1.000   1.000
  4.533 -27.915  61.071   4.423 -27.093  61.412   3.914 -27.460  61.251   1.000   1.000
  3.814 -27.862  60.956   3.423 -27.881  61.086   3.914 -27.460  61.251   1.000   1.000
  5.061 -27.626  61.273   5.040 -27.203  61.476   5.570 -27.345  61.747   1.000   1.000
  5.061 -27.626  61.273   5.040 -27.203  61.476   4.423 -27.093  61.412   1.000   1.000
  5.061 -27.626  61.273   5.614 -27.828  61.407   5.570 -27.345  61.747   1.000   1.000
  3.423 -27.881  61.086   2.794 -27.809  61.505   3.254 -27.528  61.421   1.000   1.000
  3.423 -27.881  61.086   3.254 -27.528  61.421   3.914 -27.460  61.251   1.000   1.000
  2.794 -27.809  61.505   3.254 -27.528  61.421   2.734 -27.288  61.791   1.000   1.000
  2.794 -27.809  61.505   2.269 -27.490  61.953   2.734 -27.288  61.791   1.000   1.000
  3.254 -27.528  61.421   3.914 -27.460  61.251   3.339 -27.034  61.650   1.000   1.000
  3.254 -27.528  61.421   2.734 -27.288  61.791   3.339 -27.034  61.650   1.000   1.000
  2.100 -27.641  61.780   2.269 -27.490  61.953   1.907 -27.362  61.786   1.000   1.000
  5.802 -28.331  61.189   6.170 -28.236  61.322   5.614 -27.828  61.407   1.000   1.000
  5.040 -27.203  61.476   5.570 -27.345  61.747   5.293 -26.868  62.026   1.000   1.000
  5.040 -27.203  61.476   4.423 -27.093  61.412   4.586 -26.465  61.633   1.000   1.000
  5.040 -27.203  61.476   5.293 -26.868  62.026   5.005 -26.507  61.793   1.000   1.000
  5.040 -27.203  61.476   5.005 -26.507  61.793   4.586 -26.465  61.633   1.000   1.000
  6.642 -28.391  61.163   6.170 -28.236  61.322   6.494 -28.024  61.515   1.000   1.000
  6.170 -28.236  61.322   5.614 -27.828  61.407   6.116 -27.745  61.699   1.000   1.000
  6.170 -28.236  61.322   6.494 -28.024  61.515   6.116 -27.745  61.699   1.000   1.000
  5.614 -27.828  61.407   5.570 -27.345  61.747   5.888 -27.516  61.985   1.000   1.000
  5.614 -27.828  61.407   6.116 -27.745  61.699   5.888 -27.516  61.985   1.000   1.000
  6.494 -28.024  61.515   6.116 -27.745  61.699   6.236 -27.000  62.293   1.000   1.000
  5.570 -27.345  61.747   5.293 -26.868  62.026   5.628 -27.214  62.024   1.000   1.000
  5.570 -27.345  61.747   5.628 -27.214  62.024   5.888 -27.516  61.985   1.000   1.000
  4.423 -27.093  61.412   3.914 -27.460  61.251   3.983 -27.076  61.396   1.000   1.000
